,comb,obj
333,"('PGM', 'TPI', 'ACONTb', 'MDH')",14.34035087719299
334,"('PGM', 'TPI', 'ACONTa', 'CS')",14.34035087719299
335,"('PGM', 'TPI', 'ACONTa', 'FUM')",14.34035087719299
336,"('PGM', 'TPI', 'ACONTa', 'MDH')",14.34035087719299
337,"('PGM', 'TPI', 'CS', 'FUM')",14.34035087719299
338,"('PGM', 'TPI', 'CS', 'MDH')",14.34035087719299
339,"('PGM', 'TPI', 'FUM', 'MDH')",14.456666666666676
340,"('PGM', 'ACONTb', 'ACONTa', 'CS')",14.340350877192982
341,"('PGM', 'ACONTb', 'ACONTa', 'FUM')",14.340350877192982
342,"('PGM', 'ACONTb', 'ACONTa', 'MDH')",14.340350877192982
343,"('PGM', 'ACONTb', 'CS', 'FUM')",14.340350877192982
344,"('PGM', 'ACONTb', 'CS', 'MDH')",14.340350877192982
345,"('PGM', 'ACONTb', 'FUM', 'MDH')",14.340350877192982
346,"('PGM', 'ACONTa', 'CS', 'FUM')",14.340350877192991
347,"('PGM', 'ACONTa', 'CS', 'MDH')",14.340350877192991
348,"('PGM', 'ACONTa', 'FUM', 'MDH')",14.340350877192991
349,"('PGM', 'CS', 'FUM', 'MDH')",14.340350877192991
350,"('ENO', 'TPI', 'ACONTb', 'ACONTa')",14.340350877192993
351,"('ENO', 'TPI', 'ACONTb', 'CS')",14.340350877192993
352,"('ENO', 'TPI', 'ACONTb', 'FUM')",14.340350877192993
353,"('ENO', 'TPI', 'ACONTb', 'MDH')",14.340350877192993
354,"('ENO', 'TPI', 'ACONTa', 'CS')",14.340350877192993
355,"('ENO', 'TPI', 'ACONTa', 'FUM')",14.340350877192993
356,"('ENO', 'TPI', 'ACONTa', 'MDH')",14.340350877192993
357,"('ENO', 'TPI', 'CS', 'FUM')",14.340350877192993
358,"('ENO', 'TPI', 'CS', 'MDH')",14.340350877192993
359,"('ENO', 'TPI', 'FUM', 'MDH')",14.45666666666668
360,"('ENO', 'ACONTb', 'ACONTa', 'CS')",14.340350877192947
361,"('ENO', 'ACONTb', 'ACONTa', 'FUM')",14.34035087719295
362,"('ENO', 'ACONTb', 'ACONTa', 'MDH')",14.34035087719295
363,"('ENO', 'ACONTb', 'CS', 'FUM')",14.340350877192966
364,"('ENO', 'ACONTb', 'CS', 'MDH')",14.340350877192966
365,"('ENO', 'ACONTb', 'FUM', 'MDH')",14.340350877192966
366,"('ENO', 'ACONTa', 'CS', 'FUM')",14.340350877192966
367,"('ENO', 'ACONTa', 'CS', 'MDH')",14.340350877192966
368,"('ENO', 'ACONTa', 'FUM', 'MDH')",14.340350877192966
369,"('ENO', 'CS', 'FUM', 'MDH')",14.340350877192966
370,"('TPI', 'ACONTb', 'ACONTa', 'CS')",15.7438596491228
371,"('TPI', 'ACONTb', 'ACONTa', 'FUM')",15.743859649122804
372,"('TPI', 'ACONTb', 'ACONTa', 'MDH')",15.743859649122804
373,"('TPI', 'ACONTb', 'CS', 'FUM')",15.743859649122804
374,"('TPI', 'ACONTb', 'CS', 'MDH')",15.743859649122804
375,"('TPI', 'ACONTb', 'FUM', 'MDH')",15.743859649122804
376,"('TPI', 'ACONTa', 'CS', 'FUM')",15.743859649122804
377,"('TPI', 'ACONTa', 'CS', 'MDH')",15.743859649122804
378,"('TPI', 'ACONTa', 'FUM', 'MDH')",15.743859649122804
379,"('TPI', 'CS', 'FUM', 'MDH')",15.743859649122804
380,"('ACONTb', 'ACONTa', 'CS', 'FUM')",16.681632653061218
381,"('ACONTb', 'ACONTa', 'CS', 'MDH')",16.681632653061218
382,"('ACONTb', 'ACONTa', 'FUM', 'MDH')",16.681632653061218
383,"('ACONTb', 'CS', 'FUM', 'MDH')",16.681632653061218
384,"('ACONTa', 'CS', 'FUM', 'MDH')",16.681632653061218
385,"('GAPD', 'PGK', 'PGM', 'ENO', 'TPI')",1.2649350649350652
386,"('GAPD', 'PGK', 'PGM', 'ENO', 'ACONTb')",13.638596491228073
