,comb,obj,obj_rand,GLCabcpp,GLCptspp,HEX1,PGI,PFK,FBA,TPI,GAPD,PGK,PGM,ENO,PYK
3128,"('GLCptspp', 'PGI', 'PFK', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962373,7.2520143878904,0,1,0,1,1,0,0,1,1,1,0,1
3129,"('GLCptspp', 'PGI', 'PFK', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962373,7.013472500177412,0,1,0,1,1,0,0,1,1,0,1,1
3130,"('GLCptspp', 'PGI', 'PFK', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962379,6.061835098751779,0,1,0,1,1,0,0,1,0,1,1,1
3131,"('GLCptspp', 'PGI', 'PFK', 'PGK', 'PGM', 'ENO', 'PYK')",6.1286016269623715,5.478159200452173,0,1,0,1,1,0,0,0,1,1,1,1
3132,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,1.1212135711146851,0,1,0,1,0,1,1,1,1,1,0,0
3133,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.8699491147927567,0,1,0,1,0,1,1,1,1,0,1,0
3134,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.44976458743646663,0,1,0,1,0,1,1,1,1,0,0,1
3135,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.1981723356438883,0,1,0,1,0,1,1,1,0,1,1,0
3136,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.5523310070499021,0,1,0,1,0,1,1,1,0,1,0,1
3137,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.6835011082330447,0,1,0,1,0,1,1,1,0,0,1,1
3138,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.6595215963557983,0,1,0,1,0,1,1,0,1,1,1,0
3139,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.0527754278276968,0,1,0,1,0,1,1,0,1,1,0,1
3140,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.2113286842990294,0,1,0,1,0,1,1,0,1,0,1,1
3141,"('GLCptspp', 'PGI', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.784411876532261,5.802738008756258,0,1,0,1,0,1,1,0,0,1,1,1
3142,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962405,4.925220039669825,0,1,0,1,0,1,0,1,1,1,1,0
3143,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962405,6.687707235775542,0,1,0,1,0,1,0,1,1,1,0,1
3144,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962405,5.570330748877238,0,1,0,1,0,1,0,1,1,0,1,1
3145,"('GLCptspp', 'PGI', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962405,6.27504319149305,0,1,0,1,0,1,0,1,0,1,1,1
3146,"('GLCptspp', 'PGI', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962405,6.734507287993343,0,1,0,1,0,1,0,0,1,1,1,1
3147,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,0.837539065361915,0,1,0,1,0,0,1,1,1,1,1,0
3148,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.0061820085786357115,0,1,0,1,0,0,1,1,1,1,0,1
3149,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.7275675904988854,0,1,0,1,0,0,1,1,1,0,1,1
3150,"('GLCptspp', 'PGI', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.4178227386806674,0,1,0,1,0,0,1,1,0,1,1,1
3151,"('GLCptspp', 'PGI', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.1194647359913916,0,1,0,1,0,0,1,0,1,1,1,1
3152,"('GLCptspp', 'PGI', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.1286016259234,5.758185547520831,0,1,0,1,0,0,0,1,1,1,1,1
3153,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,1.3447154312486975,0,1,0,0,1,1,1,1,1,1,0,0
3154,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.292705679864183,0,1,0,0,1,1,1,1,1,0,1,0
3155,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.5521921324532382,0,1,0,0,1,1,1,1,1,0,0,1
3156,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,0.8575115327573233,0,1,0,0,1,1,1,1,0,1,1,0
3157,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.7528382003399683,0,1,0,0,1,1,1,1,0,1,0,1
3158,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.9395364582967694,0,1,0,0,1,1,1,1,0,0,1,1
3159,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.1536005437525785,0,1,0,0,1,1,1,0,1,1,1,0
3160,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.9336397295975003,0,1,0,0,1,1,1,0,1,1,0,1
3161,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,0.8067022091497604,0,1,0,0,1,1,1,0,1,0,1,1
3162,"('GLCptspp', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.844054154919382,7.813998564469509,0,1,0,0,1,1,1,0,0,1,1,1
3163,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962354,6.822485867480181,0,1,0,0,1,1,0,1,1,1,1,0
3164,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962354,6.117579396168473,0,1,0,0,1,1,0,1,1,1,0,1
3165,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962354,5.339482849967714,0,1,0,0,1,1,0,1,1,0,1,1
3166,"('GLCptspp', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962354,5.662490869051106,0,1,0,0,1,1,0,1,0,1,1,1
3167,"('GLCptspp', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962354,4.943525949752894,0,1,0,0,1,1,0,0,1,1,1,1
3168,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,0.0007190284529028368,0,1,0,0,1,0,1,1,1,1,1,0
3169,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.41293456031148557,0,1,0,0,1,0,1,1,1,1,0,1
3170,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.7263811401431863,0,1,0,0,1,0,1,1,1,0,1,1
3171,"('GLCptspp', 'PFK', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,0.674148676072974,0,1,0,0,1,0,1,1,0,1,1,1
3172,"('GLCptspp', 'PFK', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,0.3900822607434824,0,1,0,0,1,0,1,0,1,1,1,1
3173,"('GLCptspp', 'PFK', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.12860162696235,6.60036741951973,0,1,0,0,1,0,0,1,1,1,1,1
3174,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,0.35772202895490834,0,1,0,0,0,1,1,1,1,1,1,0
3175,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.8028696816977816,0,1,0,0,0,1,1,1,1,1,0,1
3176,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.2969831427525265,0,1,0,0,0,1,1,1,1,0,1,1
3177,"('GLCptspp', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.054305108305241,0,1,0,0,0,1,1,1,0,1,1,1
3178,"('GLCptspp', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,0.6561095968231268,0,1,0,0,0,1,1,0,1,1,1,1
3179,"('GLCptspp', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626961263,5.18038902408563,0,1,0,0,0,1,0,1,1,1,1,1
3180,"('GLCptspp', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,0.8998810498780587,0,1,0,0,0,0,1,1,1,1,1,1
3181,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK')",0.0,1.9275424724676937,0,0,1,1,1,1,1,1,1,0,0,0
3182,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM')",0.0,1.115888735528385,0,0,1,1,1,1,1,1,0,1,0,0
3183,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO')",0.0,0.7680913048634961,0,0,1,1,1,1,1,1,0,0,1,0
3184,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PYK')",0.0,0.35678827488310105,0,0,1,1,1,1,1,1,0,0,0,1
3185,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM')",0.0,0.26002482165280494,0,0,1,1,1,1,1,0,1,1,0,0
3186,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO')",0.0,1.7570393617595654,0,0,1,1,1,1,1,0,1,0,1,0
3187,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'PYK')",0.0,1.9915233915051485,0,0,1,1,1,1,1,0,1,0,0,1
3188,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO')",6.3045392323924965,5.67421723007348,0,0,1,1,1,1,1,0,0,1,1,0
3189,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'PGM', 'PYK')",6.3045392323924965,6.5845517187807365,0,0,1,1,1,1,1,0,0,1,0,1
3190,"('HEX1', 'PGI', 'PFK', 'FBA', 'TPI', 'ENO', 'PYK')",6.3045392323924965,6.977219907678612,0,0,1,1,1,1,1,0,0,0,1,1
3191,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM')",5.72308692750003,6.308854328796901,0,0,1,1,1,1,0,1,1,1,0,0
3192,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO')",5.72308692750003,4.783979730138106,0,0,1,1,1,1,0,1,1,0,1,0
3193,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'PYK')",5.8151198023387405,5.212343537759272,0,0,1,1,1,1,0,1,1,0,0,1
3194,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO')",5.723086927499932,5.9321971299687215,0,0,1,1,1,1,0,1,0,1,1,0
3195,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'PGM', 'PYK')",5.723086927499932,5.376788012358769,0,0,1,1,1,1,0,1,0,1,0,1
3196,"('HEX1', 'PGI', 'PFK', 'FBA', 'GAPD', 'ENO', 'PYK')",5.723086927499932,6.4345114681683695,0,0,1,1,1,1,0,1,0,0,1,1
3197,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO')",5.723086927499932,5.022103250381207,0,0,1,1,1,1,0,0,1,1,1,0
3198,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGK', 'PGM', 'PYK')",5.723086927499932,6.190910439670245,0,0,1,1,1,1,0,0,1,1,0,1
3199,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGK', 'ENO', 'PYK')",5.723086927499932,5.309283090470799,0,0,1,1,1,1,0,0,1,0,1,1
3200,"('HEX1', 'PGI', 'PFK', 'FBA', 'PGM', 'ENO', 'PYK')",6.305656005618214,6.536384952720919,0,0,1,1,1,1,0,0,0,1,1,1
3201,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,1.3823161048720463,0,0,1,1,1,0,1,1,1,1,0,0
3202,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.4840954719838504,0,0,1,1,1,0,1,1,1,0,1,0
3203,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.9757438601953283,0,0,1,1,1,0,1,1,1,0,0,1
3204,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,0.7974717385741217,0,0,1,1,1,0,1,1,0,1,1,0
3205,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.1665712366535121,0,0,1,1,1,0,1,1,0,1,0,1
3206,"('HEX1', 'PGI', 'PFK', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.687443208687375,0,0,1,1,1,0,1,1,0,0,1,1
3207,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,0.4566134198995575,0,0,1,1,1,0,1,0,1,1,1,0
3208,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.9787862237736213,0,0,1,1,1,0,1,0,1,1,0,1
3209,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,0.5133670720740235,0,0,1,1,1,0,1,0,1,0,1,1
3210,"('HEX1', 'PGI', 'PFK', 'TPI', 'PGM', 'ENO', 'PYK')",6.304539232392407,5.346945547387813,0,0,1,1,1,0,1,0,0,1,1,1
3211,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGK', 'PGM', 'ENO')",5.723086927499935,6.740461373750858,0,0,1,1,1,0,0,1,1,1,1,0
3212,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGK', 'PGM', 'PYK')",5.723086927499935,6.527355797019992,0,0,1,1,1,0,0,1,1,1,0,1
3213,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGK', 'ENO', 'PYK')",5.723086927499935,6.336437604821732,0,0,1,1,1,0,0,1,1,0,1,1
3214,"('HEX1', 'PGI', 'PFK', 'GAPD', 'PGM', 'ENO', 'PYK')",5.723086927499935,5.6286623733223,0,0,1,1,1,0,0,1,0,1,1,1
3215,"('HEX1', 'PGI', 'PFK', 'PGK', 'PGM', 'ENO', 'PYK')",5.723086927499935,5.669314229750711,0,0,1,1,1,0,0,0,1,1,1,1
3216,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,1.1201981868112725,0,0,1,1,0,1,1,1,1,1,0,0
3217,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.2157281492242795,0,0,1,1,0,1,1,1,1,0,1,0
3218,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.11015908473502134,0,0,1,1,0,1,1,1,1,0,0,1
3219,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,1.904280577288792,0,0,1,1,0,1,1,1,0,1,1,0
3220,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.45909687431693,0,0,1,1,0,1,1,1,0,1,0,1
3221,"('HEX1', 'PGI', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.5830010000764012,0,0,1,1,0,1,1,1,0,0,1,1
3222,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,0.698076660601223,0,0,1,1,0,1,1,0,1,1,1,0
3223,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.8367156310070079,0,0,1,1,0,1,1,0,1,1,0,1
3224,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.9968683378388592,0,0,1,1,0,1,1,0,1,0,1,1
3225,"('HEX1', 'PGI', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.304539232392388,5.620792022737172,0,0,1,1,0,1,1,0,0,1,1,1
3226,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",5.723086927499916,4.64624774039002,0,0,1,1,0,1,0,1,1,1,1,0
3227,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",5.723086927499915,4.868134921324652,0,0,1,1,0,1,0,1,1,1,0,1
3228,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",5.723086927499916,5.305305118319935,0,0,1,1,0,1,0,1,1,0,1,1
3229,"('HEX1', 'PGI', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",5.723086927499916,5.459469814202245,0,0,1,1,0,1,0,1,0,1,1,1
3230,"('HEX1', 'PGI', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",5.723086927499916,5.94897172139861,0,0,1,1,0,1,0,0,1,1,1,1
3231,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,0.6739652840536003,0,0,1,1,0,0,1,1,1,1,1,0
3232,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.5462270661037265,0,0,1,1,0,0,1,1,1,1,0,1
3233,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,0.6746982661035978,0,0,1,1,0,0,1,1,1,0,1,1
3234,"('HEX1', 'PGI', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.4210977247142291,0,0,1,1,0,0,1,1,0,1,1,1
3235,"('HEX1', 'PGI', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.062915809215028,0,0,1,1,0,0,1,0,1,1,1,1
3236,"('HEX1', 'PGI', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",5.723086927500012,6.786646140309473,0,0,1,1,0,0,0,1,1,1,1,1
3237,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.7986169391977878,0,0,1,0,1,1,1,1,1,1,0,0
3238,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,0.31899637727586394,0,0,1,0,1,1,1,1,1,0,1,0
3239,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,1.9603757210655086,0,0,1,0,1,1,1,1,1,0,0,1
3240,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,0.5272197329020785,0,0,1,0,1,1,1,1,0,1,1,0
3241,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,1.7969214165727985,0,0,1,0,1,1,1,1,0,1,0,1
3242,"('HEX1', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,1.9547056988102174,0,0,1,0,1,1,1,1,0,0,1,1
3243,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,1.5688137976241603,0,0,1,0,1,1,1,0,1,1,1,0
3244,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,1.835214566800875,0,0,1,0,1,1,1,0,1,1,0,1
3245,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,1.8401590735354227,0,0,1,0,1,1,1,0,1,0,1,1
3246,"('HEX1', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.844054154919389,8.091251933272668,0,0,1,0,1,1,1,0,0,1,1,1
3247,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962419,5.54473379579025,0,0,1,0,1,1,0,1,1,1,1,0
3248,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962419,6.452036821252726,0,0,1,0,1,1,0,1,1,1,0,1
3249,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962419,6.453876227984842,0,0,1,0,1,1,0,1,1,0,1,1
3250,"('HEX1', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962416,4.971793578810272,0,0,1,0,1,1,0,1,0,1,1,1
3251,"('HEX1', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962419,6.589501610224818,0,0,1,0,1,1,0,0,1,1,1,1
3252,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.3074801245661012,0,0,1,0,1,0,1,1,1,1,1,0
3253,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,1.2682496638825105,0,0,1,0,1,0,1,1,1,1,0,1
3254,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,0.8877569944570614,0,0,1,0,1,0,1,1,1,0,1,1
3255,"('HEX1', 'PFK', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,0.7328795577499705,0,0,1,0,1,0,1,1,0,1,1,1
3256,"('HEX1', 'PFK', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.8603961474178057,0,0,1,0,1,0,1,0,1,1,1,1
3257,"('HEX1', 'PFK', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962409,5.863294151807945,0,0,1,0,1,0,0,1,1,1,1,1
3258,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.2122823540347765,0,0,1,0,0,1,1,1,1,1,1,0
3259,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.11072318195359765,0,0,1,0,0,1,1,1,1,1,0,1
3260,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,0.6944041820670921,0,0,1,0,0,1,1,1,1,0,1,1
3261,"('HEX1', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.8705310745197616,0,0,1,0,0,1,1,1,0,1,1,1
3262,"('HEX1', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,0.953700865082252,0,0,1,0,0,1,1,0,1,1,1,1
3263,"('HEX1', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962382,7.018717945618764,0,0,1,0,0,1,0,1,1,1,1,1
3264,"('HEX1', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.6545575720512882,0,0,1,0,0,0,1,1,1,1,1,1
3265,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM')",0.0,0.22956146463670168,0,0,0,1,1,1,1,1,1,1,0,0
3266,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO')",0.0,1.8700497361168646,0,0,0,1,1,1,1,1,1,0,1,0
3267,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGK', 'PYK')",0.0,0.5286074253472428,0,0,0,1,1,1,1,1,1,0,0,1
3268,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'ENO')",0.0,0.5258273065439933,0,0,0,1,1,1,1,1,0,1,1,0
3269,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'PGM', 'PYK')",0.0,0.907627462431126,0,0,0,1,1,1,1,1,0,1,0,1
3270,"('PGI', 'PFK', 'FBA', 'TPI', 'GAPD', 'ENO', 'PYK')",0.0,0.9316244988259268,0,0,0,1,1,1,1,1,0,0,1,1
3271,"('PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'ENO')",0.0,0.07153753653778372,0,0,0,1,1,1,1,0,1,1,1,0
3272,"('PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'PGM', 'PYK')",0.0,0.6507252343787555,0,0,0,1,1,1,1,0,1,1,0,1
3273,"('PGI', 'PFK', 'FBA', 'TPI', 'PGK', 'ENO', 'PYK')",0.0,0.6325433299261434,0,0,0,1,1,1,1,0,1,0,1,1
3274,"('PGI', 'PFK', 'FBA', 'TPI', 'PGM', 'ENO', 'PYK')",6.7844118765322365,7.518019136124865,0,0,0,1,1,1,1,0,0,1,1,1
3275,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'ENO')",6.128601626962397,6.591364814870435,0,0,0,1,1,1,0,1,1,1,1,0
3276,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'PGM', 'PYK')",6.128601626962397,5.993621839978034,0,0,0,1,1,1,0,1,1,1,0,1
3277,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGK', 'ENO', 'PYK')",6.128601626962397,7.07659524095514,0,0,0,1,1,1,0,1,1,0,1,1
3278,"('PGI', 'PFK', 'FBA', 'GAPD', 'PGM', 'ENO', 'PYK')",6.128601626962397,7.1203921971517135,0,0,0,1,1,1,0,1,0,1,1,1
3279,"('PGI', 'PFK', 'FBA', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962397,5.0076772034588695,0,0,0,1,1,1,0,0,1,1,1,1
3280,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.3374606319438824,0,0,0,1,1,0,1,1,1,1,1,0
3281,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,0.5327307005183173,0,0,0,1,1,0,1,1,1,1,0,1
3282,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.6222680364851323,0,0,0,1,1,0,1,1,1,0,1,1
3283,"('PGI', 'PFK', 'TPI', 'GAPD', 'PGM', 'ENO', 'PYK')",0.0,1.4649424804176856,0,0,0,1,1,0,1,1,0,1,1,1
3284,"('PGI', 'PFK', 'TPI', 'PGK', 'PGM', 'ENO', 'PYK')",0.0,1.0219735457905348,0,0,0,1,1,0,1,0,1,1,1,1
3285,"('PGI', 'PFK', 'GAPD', 'PGK', 'PGM', 'ENO', 'PYK')",6.128601626962397,5.885270383709612,0,0,0,1,1,0,0,1,1,1,1,1
3286,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'ENO')",0.0,1.2763462433764783,0,0,0,1,0,1,1,1,1,1,1,0
3287,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'PGM', 'PYK')",0.0,1.6701183034001614,0,0,0,1,0,1,1,1,1,1,0,1
3288,"('PGI', 'FBA', 'TPI', 'GAPD', 'PGK', 'ENO', 'PYK')",0.0,1.9171563996813128,0,0,0,1,0,1,1,1,1,0,1,1
